81454	2007-02-20	10:46:48	121.800500	31.149800	0	0	0	10:47:20	121.405600	31.270800	56.40875138134331
81454	2007-02-20	10:47:49	121.800500	31.149800	0	0	0	10:48:21	121.405300	31.268300	56.316129593003424
81454	2007-02-20	10:48:50	121.800500	31.149800	0	0	0	10:49:22	121.405000	31.265500	56.21093115119314
81454	2007-02-20	10:49:51	121.800500	31.149800	0	0	0	10:50:23	121.402100	31.260300	56.32392221315666
81454	2007-02-20	10:51:52	121.800500	31.149800	0	0	0	10:52:25	121.398800	31.259600	56.71282470967377
81454	2007-02-20	10:52:53	121.800500	31.149800	0	0	0	10:53:26	121.396000	31.257500	56.97318649965195
81454	2007-02-20	10:53:54	121.800500	31.149800	0	0	0	10:54:27	121.396800	31.253500	56.68748563154329
81454	2007-02-20	10:54:55	121.800500	31.149800	0	0	0	10:55:28	121.397300	31.250300	56.48114551153134
81454	2007-02-20	10:55:56	121.800500	31.149800	0	0	0	10:56:29	121.397500	31.247000	56.31321042486906
81454	2007-02-20	10:56:57	121.800500	31.149800	0	0	0	10:57:30	121.397500	31.246800	56.30473971669316
81454	2007-02-20	10:57:58	121.800500	31.149800	0	0	0	10:58:31	121.397600	31.243800	56.16666259486356
81454	2007-02-20	10:58:59	121.800500	31.149800	0	0	0	10:59:32	121.398100	31.242800	56.060849421678995
81454	2007-02-20	11:00:00	121.800500	31.149800	0	0	0	11:00:33	121.398600	31.240300	55.89526781535207
81454	2007-02-20	11:01:01	121.800500	31.149800	0	0	0	11:01:34	121.402500	31.237600	55.28138083995661
81454	2007-02-20	11:02:02	121.800500	31.149800	0	0	0	11:02:35	121.404500	31.235300	54.931960359897985
81454	2007-02-20	11:03:03	121.800500	31.149800	0	0	0	11:09:03	121.409000	31.241300	54.58472117773842
81454	2007-02-20	11:09:09	121.800500	31.149800	0	0	0	11:10:04	121.410500	31.241000	54.37776115059445
81454	2007-02-20	11:10:10	121.800500	31.149800	0	0	0	11:11:05	121.410600	31.241000	54.36478781916773
81454	2007-02-20	11:11:11	121.800500	31.149800	0	0	0	11:13:07	121.419600	31.245500	53.39204665101541
81454	2007-02-20	11:13:13	121.800500	31.149800	0	0	0	11:14:08	121.420800	31.245300	53.228390093423705
81454	2007-02-20	11:14:14	121.800500	31.149800	0	0	0	11:15:09	121.420800	31.245300	53.228390093423705
81454	2007-02-20	11:15:15	121.800500	31.149800	0	0	0	11:18:51	121.420500	31.250000	53.47889639368407
81454	2007-02-20	11:20:20	121.800500	31.149800	0	0	0	11:20:52	121.420100	31.250600	53.557992034610905
81454	2007-02-20	11:21:21	121.800500	31.149800	0	0	0	11:21:53	121.417800	31.254100	54.01714202131331
81454	2007-02-20	11:22:22	121.800500	31.149800	0	0	0	11:22:54	121.417500	31.255800	54.13683209416667
81454	2007-02-20	11:23:23	121.800500	31.149800	0	0	0	11:23:55	121.417500	31.260100	54.347665607697294
81454	2007-02-20	11:24:24	121.800500	31.149800	0	0	0	11:24:56	121.417800	31.263500	54.48161807318404
81454	2007-02-20	11:25:25	121.800500	31.149800	0	0	0	11:26:21	121.418100	31.265500	54.54706070800839
81454	2007-02-20	11:26:26	121.800500	31.149800	0	0	0	11:27:21	121.418100	31.265500	54.54706070800839
81454	2007-02-20	11:27:27	121.800500	31.149800	0	0	0	11:28:22	121.415600	31.267000	54.94238492880243
